"","time.list"
"205",4.08396167040782
"206",4.06870952660213
"207",4.06293489692903
"208",4.03332520741626
"209",4.02960297206999
"210",3.94100706554724
"211",3.80605024466303
"212",3.80236950285505
"213",3.77550261784547
"214",3.74703782401055
"215",3.72608221536744
"216",3.71738707927121
"217",3.70571109756771
"218",3.70461730106102
"219",3.69619386792437
"220",3.66297375679043
"221",3.64653079655201
"222",3.60238659672738
"223",3.52367217680128
"224",3.48732494583752
"225",3.47791116200984
"226",3.44477800925637
"227",3.4338540539854
"228",3.38810202508068
"229",3.32514672551878
"230",3.31735790574456
"231",3.28340674901441
"232",3.23597820104282
"233",3.22851943157845
"234",3.21100455417193
"235",3.19746959523474
"236",3.1136801439923
"237",3.11268123726911
"238",3.05884469555843
"239",3.04028128339323
"240",3.02382711143503
"241",3.01094683616046
"242",3.00578851323756
"243",2.97980008000474
"244",2.96499196517602
"245",2.96462013295639
"246",2.91182807316884
"247",2.84984366176592
"248",2.84622001828172
"249",2.84603046647325
"250",2.82735793098369
"251",2.8267527045244
"252",2.81351195199356
"253",2.8058201800152
"254",2.77418951821093
"255",2.75847162193764
"256",2.75311995163178
"257",2.7074658437708
"258",2.69672868067284
"259",2.68601291569068
"260",2.6452089132823
"261",2.51142276280251
"262",2.50443073295371
"263",2.38228413280217
"264",2.35256667774098
"265",2.22224737100478
"266",2.2216756502743
"267",2.21416741712083
"268",2.20545438005038
"269",2.19329230303172
"270",2.150866914729
"271",2.14229500288875
"272",2.13513293735067
"273",2.12205370035584
"274",2.11480388385558
"275",2.07582123699382
"276",2.07443392506007
"277",2.03453278779909
"278",1.966188043328
"279",1.96184855354525
"280",1.96112280592679
"281",1.91773516211542
"282",1.90962428536859
"283",1.85473254849064
"284",1.80109843021681
"285",1.78049199052812
"286",1.69899310250049
"287",1.6849632631581
"288",1.66962410858564
"289",1.65316482724794
"290",1.64807484888498
"291",1.64731026444949
"292",1.60697451654006
"293",1.56306282421739
"294",1.5305655710209
"295",1.52766970769077
"296",1.45502608612699
"297",1.41786356125208
"298",1.35141477069905
"299",1.32261792291499
"300",1.25018317097192
"301",1.22115443207103
"302",1.21208002598955
"303",1.20240989518111
"304",1.12847485453271
"305",1.11864377383377
"306",1.00995251740706
"307",0.986963220566393
"308",0.940370463636643
"309",0.932127337670966
"310",0.883459549893097
"311",0.764203070023513
"312",0.70423516504002
"313",0.668620066109638
"314",0.666517011879977
"315",0.6484402662841
"316",0.644882256779102
"317",0.629131767378674
"318",0.508397262597702
"319",0.481207789210035
"320",0.450934510107377
"321",0.450500861776462
"322",0.399729914454896
"323",0.380445302171736
"324",0.349896769698338
"325",0.336523553340324
"326",0.319038699214961
"327",0.296096279410758
"328",0.29359190780891
"329",0.290333967378716
"330",0.261460911724347
"331",0.254554959535229
"332",0.225124499187043
"333",0.223210161359534
"334",0.149988142581863
"335",0.146260775801029
"336",0.140091870117566
"337",0.129477796593426
"338",0.0700280985910968
"339",0
